Timestamp,MTCD_CREATION_UPDATE_EVENT,MTCD_DELETE_EVENT
2017-08-13  02:06:49.826,0,0
2017-08-13  02:07:19.827,0,0
2017-08-13  02:07:49.826,0,0
2017-08-13  02:08:19.862,122,27
2017-08-13  02:08:49.827,0,0
2017-08-13  02:09:19.827,0,0
2017-08-13  02:09:49.828,0,0
2017-08-13  02:10:19.828,0,0
2017-08-13  02:10:49.865,0,0
2017-08-13  02:11:19.856,0,0
2017-08-13  02:11:49.829,0,0
2017-08-13  02:12:19.829,0,0
2017-08-13  02:12:49.829,0,0
2017-08-13  02:13:19.829,86,15
2017-08-13  02:13:49.829,0,0
2017-08-13  02:14:19.860,0,0
2017-08-13  02:14:49.829,0,0
2017-08-13  02:15:19.830,0,0
2017-08-13  02:15:49.830,0,0
2017-08-13  02:16:19.865,0,0
2017-08-13  02:16:49.831,0,0
2017-08-13  02:17:19.831,0,0
2017-08-13  02:17:49.867,0,0
2017-08-13  02:18:19.832,82,5
2017-08-13  02:18:49.832,0,0
2017-08-13  02:19:19.832,0,0
2017-08-13  02:19:49.869,0,0
2017-08-13  02:20:19.832,0,0
2017-08-13  02:20:49.832,0,0
2017-08-13  02:21:19.833,0,0
2017-08-13  02:21:49.833,0,0
2017-08-13  02:22:19.868,0,0
2017-08-13  02:22:49.834,0,0
2017-08-13  02:23:19.834,105,18
2017-08-13  02:23:49.834,0,0
2017-08-13  02:24:19.834,0,0
2017-08-13  02:24:49.834,0,0
2017-08-13  02:25:19.834,0,0
2017-08-13  02:25:49.834,0,0
2017-08-13  02:26:19.834,0,0
2017-08-13  02:26:49.834,0,0
2017-08-13  02:27:19.834,0,0
2017-08-13  02:27:49.835,0,0
2017-08-13  02:28:19.835,168,30
2017-08-13  02:28:49.835,0,0
2017-08-13  02:29:19.835,0,0
2017-08-13  02:29:49.836,0,0
2017-08-13  02:30:19.836,0,0
2017-08-13  02:30:49.836,0,0
2017-08-13  02:31:19.872,0,0
2017-08-13  02:31:49.836,0,0
2017-08-13  02:32:19.872,0,0
2017-08-13  02:32:49.836,0,0
2017-08-13  02:33:19.837,170,45
2017-08-13  02:33:49.872,0,0
2017-08-13  02:34:19.837,0,0
2017-08-13  02:34:49.837,0,0
2017-08-13  02:35:19.838,0,0
2017-08-13  02:35:49.838,0,0
2017-08-13  02:36:19.838,0,0
2017-08-13  02:36:49.838,0,0
2017-08-13  02:37:19.838,0,0
2017-08-13  02:37:49.838,0,0
2017-08-13  02:38:19.839,118,21
2017-08-13  02:38:49.839,0,0
2017-08-13  02:39:19.839,0,0
2017-08-13  02:39:49.839,0,0
2017-08-13  02:40:19.839,0,0
2017-08-13  02:40:49.840,0,0
2017-08-13  02:41:19.840,0,0
2017-08-13  02:41:49.840,0,0
2017-08-13  02:42:19.840,0,0
2017-08-13  02:42:49.841,0,0
2017-08-13  02:43:19.876,119,23
2017-08-13  02:43:49.877,0,0
2017-08-13  02:44:19.842,0,0
2017-08-13  02:44:49.842,0,0
2017-08-13  02:45:19.876,0,0
2017-08-13  02:45:49.878,0,0
2017-08-13  02:46:19.842,0,0
2017-08-13  02:46:49.877,0,0
2017-08-13  02:47:19.842,0,0
2017-08-13  02:47:49.877,0,0
2017-08-13  02:48:19.875,31,6
2017-08-13  02:48:49.842,0,0
2017-08-13  02:49:19.842,0,0
2017-08-13  02:49:49.843,0,0
2017-08-13  02:50:19.843,0,0
2017-08-13  02:50:49.843,0,0
2017-08-13  02:51:19.843,0,0
2017-08-13  02:51:49.843,0,0
2017-08-13  02:52:19.843,0,0
2017-08-13  02:52:49.843,0,0
2017-08-13  02:53:19.843,63,18
2017-08-13  02:53:49.844,0,0
2017-08-13  02:54:19.844,0,0
2017-08-13  02:54:49.879,0,0
2017-08-13  02:55:19.878,0,0
2017-08-13  02:55:49.844,0,0
2017-08-13  02:56:19.845,0,0
2017-08-13  02:56:49.845,0,0
2017-08-13  02:57:19.878,0,0
2017-08-13  02:57:49.845,0,0
2017-08-13  02:58:19.845,61,17
2017-08-13  02:58:49.845,0,0
2017-08-13  02:59:19.846,0,0
2017-08-13  02:59:49.846,0,0
2017-08-13  03:00:19.846,0,0
2017-08-13  03:00:49.847,0,0
2017-08-13  03:01:19.847,0,0
2017-08-13  03:01:49.882,0,0
2017-08-13  03:02:19.847,0,0
2017-08-13  03:02:49.848,0,0
2017-08-13  03:03:19.848,22,1
2017-08-13  03:03:49.848,0,0
2017-08-13  03:04:19.849,0,0
2017-08-13  03:04:49.849,0,0
2017-08-13  03:05:19.849,0,0
2017-08-13  03:05:49.849,0,0
2017-08-13  03:06:19.881,0,0
2017-08-13  03:06:49.849,0,0
2017-08-13  03:07:19.883,0,0
2017-08-13  03:07:49.850,0,0
2017-08-13  03:08:19.850,48,14
2017-08-13  03:08:49.850,0,0
2017-08-13  03:09:19.850,0,0
2017-08-13  03:09:49.850,0,0
2017-08-13  03:10:19.850,0,0
2017-08-13  03:10:49.851,0,0
2017-08-13  03:11:19.850,0,0
2017-08-13  03:11:49.851,0,0
2017-08-13  03:12:19.851,0,0
2017-08-13  03:12:49.852,0,0
2017-08-13  03:13:19.852,50,12
2017-08-13  03:13:49.852,0,0
2017-08-13  03:14:19.853,0,0
2017-08-13  03:14:49.854,0,0
2017-08-13  03:15:19.853,0,0
2017-08-13  03:15:49.853,0,0
2017-08-13  03:16:19.853,0,0
2017-08-13  03:16:49.853,0,0
2017-08-13  03:17:19.854,0,0
2017-08-13  03:17:49.854,0,0
2017-08-13  03:18:19.889,89,19
2017-08-13  03:18:49.854,0,0
2017-08-13  03:19:19.855,0,0
2017-08-13  03:19:49.854,0,0
2017-08-13  03:20:19.855,0,0
2017-08-13  03:20:49.855,0,0
2017-08-13  03:21:19.855,0,0
2017-08-13  03:21:49.855,0,0
2017-08-13  03:22:19.856,0,0
2017-08-13  03:22:49.885,0,0
2017-08-13  03:23:19.856,72,10
2017-08-13  03:23:49.856,0,0
2017-08-13  03:24:19.856,0,0
2017-08-13  03:24:49.893,0,0
2017-08-13  03:25:19.857,0,0
2017-08-13  03:25:49.859,0,0
2017-08-13  03:26:19.858,0,0
2017-08-13  03:26:49.894,0,0
2017-08-13  03:27:19.858,0,0
2017-08-13  03:27:49.859,0,0
2017-08-13  03:28:19.858,111,17
2017-08-13  03:28:49.897,0,0
2017-08-13  03:29:19.859,0,0
2017-08-13  03:29:49.859,0,0
2017-08-13  03:30:19.894,0,0
2017-08-13  03:30:49.860,0,0
2017-08-13  03:31:19.860,0,0
2017-08-13  03:31:49.860,0,0
2017-08-13  03:32:19.895,0,0
2017-08-13  03:32:49.860,0,0
2017-08-13  03:33:19.861,54,10
2017-08-13  03:33:49.861,0,0
2017-08-13  03:34:19.861,0,0
2017-08-13  03:34:49.862,0,0
2017-08-13  03:35:19.862,0,0
2017-08-13  03:35:49.862,0,0
2017-08-13  03:36:19.862,0,0
2017-08-13  03:36:49.862,0,0
2017-08-13  03:37:19.863,0,0
2017-08-13  03:37:49.862,0,0
2017-08-13  03:38:19.863,20,6
2017-08-13  03:38:49.863,0,0
2017-08-13  03:39:19.897,0,0
2017-08-13  03:39:49.864,0,0
2017-08-13  03:40:19.863,0,0
2017-08-13  03:40:49.864,0,0
2017-08-13  03:41:19.864,0,0
2017-08-13  03:41:49.864,0,0
2017-08-13  03:42:19.864,0,0
2017-08-13  03:42:49.864,0,0
2017-08-13  03:43:19.864,34,8
2017-08-13  03:43:49.864,0,0
2017-08-13  03:44:19.865,0,0
2017-08-13  03:44:49.865,0,0
2017-08-13  03:45:19.865,0,0
2017-08-13  03:45:49.866,0,0
2017-08-13  03:46:19.866,0,0
2017-08-13  03:46:49.866,0,0
2017-08-13  03:47:19.866,0,0
2017-08-13  03:47:49.900,0,0
2017-08-13  03:48:19.903,23,3
2017-08-13  03:48:49.903,0,0
2017-08-13  03:49:19.867,0,0
2017-08-13  03:49:49.867,0,0
2017-08-13  03:50:19.868,0,0
2017-08-13  03:50:49.867,0,0
2017-08-13  03:51:19.868,0,0
2017-08-13  03:51:49.868,0,0
2017-08-13  03:52:19.868,0,0
2017-08-13  03:52:49.868,0,0
2017-08-13  03:53:19.903,38,7
2017-08-13  03:53:49.868,0,0
2017-08-13  03:54:19.904,0,0
2017-08-13  03:54:49.905,0,0
2017-08-13  03:55:19.869,0,0
2017-08-13  03:55:49.905,0,0
2017-08-13  03:56:19.870,0,0
2017-08-13  03:56:49.904,0,0
2017-08-13  03:57:19.870,0,0
2017-08-13  03:57:49.870,0,0
2017-08-13  03:58:19.904,66,17
2017-08-13  03:58:49.871,0,0
2017-08-13  03:59:19.871,0,0
2017-08-13  03:59:49.870,0,0
2017-08-13  04:00:19.872,0,0
2017-08-13  04:00:49.907,0,0
2017-08-13  04:01:19.872,0,0
2017-08-13  04:01:49.872,0,0
2017-08-13  04:02:19.872,0,0
2017-08-13  04:02:49.872,0,0
2017-08-13  04:03:19.873,75,14
2017-08-13  04:03:49.872,0,0
2017-08-13  04:04:19.872,0,0
2017-08-13  04:04:49.873,0,0
2017-08-13  04:05:19.873,0,0
2017-08-13  04:05:49.873,0,0
2017-08-13  04:06:19.874,0,0
2017-08-13  04:06:49.874,0,0
2017-08-13  04:07:19.875,0,0
2017-08-13  04:07:49.874,0,0
2017-08-13  04:08:19.875,114,28
2017-08-13  04:08:49.875,0,0
2017-08-13  04:09:19.876,0,0
2017-08-13  04:09:49.875,0,0
2017-08-13  04:10:19.876,0,0
2017-08-13  04:10:49.912,0,0
2017-08-13  04:11:19.876,0,0
2017-08-13  04:11:49.876,0,0
2017-08-13  04:12:19.876,0,0
2017-08-13  04:12:49.877,0,0
2017-08-13  04:13:19.877,158,21
2017-08-13  04:13:49.912,0,0
2017-08-13  04:14:19.878,0,0
2017-08-13  04:14:49.914,0,0
2017-08-13  04:15:19.878,0,0
2017-08-13  04:15:49.878,0,0
2017-08-13  04:16:19.913,0,0
2017-08-13  04:16:49.879,0,0
2017-08-13  04:17:19.913,0,0
2017-08-13  04:17:49.879,0,0
2017-08-13  04:18:19.880,75,17
2017-08-13  04:18:49.917,0,0
2017-08-13  04:19:19.880,0,0
2017-08-13  04:19:49.880,0,0
2017-08-13  04:20:19.881,0,0
2017-08-13  04:20:49.880,0,0
2017-08-13  04:21:19.918,0,0
2017-08-13  04:21:49.881,0,0
2017-08-13  04:22:19.882,0,0
2017-08-13  04:22:49.881,0,0
2017-08-13  04:23:19.882,42,2
2017-08-13  04:23:49.882,0,0
2017-08-13  04:24:19.919,0,0
2017-08-13  04:24:49.919,0,0
2017-08-13  04:25:19.883,0,0
2017-08-13  04:25:49.917,0,0
2017-08-13  04:26:19.883,0,0
2017-08-13  04:26:49.919,0,0
2017-08-13  04:27:19.884,0,0
2017-08-13  04:27:49.884,0,0
2017-08-13  04:28:19.884,118,20
2017-08-13  04:28:49.923,0,0
2017-08-13  04:29:19.885,0,0
2017-08-13  04:29:49.885,0,0
2017-08-13  04:30:19.885,0,0
2017-08-13  04:30:49.922,0,0
2017-08-13  04:31:19.886,0,0
2017-08-13  04:31:49.886,0,0
2017-08-13  04:32:19.886,0,0
2017-08-13  04:32:49.886,0,0
2017-08-13  04:33:19.886,52,11
2017-08-13  04:33:49.886,0,0
2017-08-13  04:34:19.887,0,0
2017-08-13  04:34:49.887,0,0
2017-08-13  04:35:19.887,0,0
2017-08-13  04:35:49.888,0,0
2017-08-13  04:36:19.888,0,0
2017-08-13  04:36:49.888,0,0
2017-08-13  04:37:19.889,0,0
2017-08-13  04:37:49.922,0,0
2017-08-13  04:38:19.889,69,10
2017-08-13  04:38:49.888,0,0
2017-08-13  04:39:19.923,0,0
2017-08-13  04:39:49.889,0,0
2017-08-13  04:40:19.922,0,0
2017-08-13  04:40:49.923,0,0
2017-08-13  04:41:19.890,0,0
2017-08-13  04:41:49.890,0,0
2017-08-13  04:42:19.890,0,0
2017-08-13  04:42:49.925,0,0
2017-08-13  04:43:19.891,62,11
2017-08-13  04:43:49.891,0,0
2017-08-13  04:44:19.891,0,0
2017-08-13  04:44:49.891,0,0
2017-08-13  04:45:19.924,0,0
2017-08-13  04:45:49.928,0,0
2017-08-13  04:46:19.892,0,0
2017-08-13  04:46:49.893,0,0
2017-08-13  04:47:19.893,0,0
2017-08-13  04:47:49.893,0,0
2017-08-13  04:48:19.925,73,10
2017-08-13  04:48:49.893,0,0
2017-08-13  04:49:19.894,0,0
2017-08-13  04:49:49.893,0,0
2017-08-13  04:50:19.894,0,0
2017-08-13  04:50:49.894,0,0
2017-08-13  04:51:19.894,0,0
2017-08-13  04:51:49.895,0,0
2017-08-13  04:52:19.895,0,0
2017-08-13  04:52:49.895,0,0
2017-08-13  04:53:19.896,131,26
2017-08-13  04:53:49.895,0,0
2017-08-13  04:54:19.896,0,0
2017-08-13  04:54:49.896,0,0
2017-08-13  04:55:19.896,0,0
2017-08-13  04:55:49.896,0,0
2017-08-13  04:56:19.897,0,0
2017-08-13  04:56:49.896,0,0
2017-08-13  04:57:19.897,0,0
2017-08-13  04:57:49.897,0,0
2017-08-13  04:58:19.897,155,24
2017-08-13  04:58:49.897,0,0
2017-08-13  04:59:19.897,0,0
2017-08-13  04:59:49.898,0,0
2017-08-13  05:00:19.898,0,0
2017-08-13  05:00:49.898,0,0
2017-08-13  05:01:19.898,0,0
2017-08-13  05:01:49.899,0,0
2017-08-13  05:02:19.899,0,0
2017-08-13  05:02:49.899,0,0
2017-08-13  05:03:19.900,100,24
2017-08-13  05:03:49.935,0,0
2017-08-13  05:04:19.933,0,0
2017-08-13  05:04:49.935,0,0
2017-08-13  05:05:19.900,0,0
2017-08-13  05:05:49.900,0,0
2017-08-13  05:06:19.900,0,0
2017-08-13  05:06:49.900,0,0
2017-08-13  05:07:19.900,0,0
2017-08-13  05:07:49.900,0,0
2017-08-13  05:08:19.901,28,4
2017-08-13  05:08:49.902,0,0
2017-08-13  05:09:19.901,0,0
2017-08-13  05:09:49.902,0,0
2017-08-13  05:10:19.902,0,0
2017-08-13  05:10:49.902,0,0
2017-08-13  05:11:19.902,0,0
2017-08-13  05:11:49.902,0,0
2017-08-13  05:12:19.903,0,0
2017-08-13  05:12:49.903,0,0
2017-08-13  05:13:19.903,66,10
2017-08-13  05:13:49.903,0,0
2017-08-13  05:14:19.903,0,0
2017-08-13  05:14:49.903,0,0
2017-08-13  05:15:19.903,0,0
2017-08-13  05:15:49.904,0,0
2017-08-13  05:16:19.904,0,0
2017-08-13  05:16:49.903,0,0
2017-08-13  05:17:19.904,0,0
2017-08-13  05:17:49.904,0,0
2017-08-13  05:18:19.904,59,14
2017-08-13  05:18:49.939,0,0
2017-08-13  05:19:19.904,0,0
2017-08-13  05:19:49.904,0,0
2017-08-13  05:20:19.904,0,0
2017-08-13  05:20:49.904,0,0
2017-08-13  05:21:19.905,0,0
2017-08-13  05:21:49.905,0,0
2017-08-13  05:22:19.905,0,0
2017-08-13  05:22:49.940,0,0
2017-08-13  05:23:19.941,56,5
2017-08-13  05:23:49.942,0,0
2017-08-13  05:24:19.941,0,0
2017-08-13  05:24:49.906,0,0
2017-08-13  05:25:19.906,0,0
2017-08-13  05:25:49.906,0,0
2017-08-13  05:26:19.906,0,0
2017-08-13  05:26:49.906,0,0
2017-08-13  05:27:19.906,0,0
2017-08-13  05:27:49.907,0,0
2017-08-13  05:28:19.907,86,12
2017-08-13  05:28:49.907,0,0
2017-08-13  05:29:19.907,0,0
2017-08-13  05:29:49.907,0,0
2017-08-13  05:30:19.908,0,0
2017-08-13  05:30:49.908,0,0
2017-08-13  05:31:19.908,0,0
2017-08-13  05:31:49.908,0,0
2017-08-13  05:32:19.908,0,0
2017-08-13  05:32:49.908,0,0
2017-08-13  05:33:19.942,159,28
2017-08-13  05:33:49.908,0,0
2017-08-13  05:34:19.909,0,0
2017-08-13  05:34:49.909,0,0
2017-08-13  05:35:19.909,0,0
2017-08-13  05:35:49.909,0,0
2017-08-13  05:36:19.909,0,0
2017-08-13  05:36:49.909,0,0
2017-08-13  05:37:19.910,0,0
2017-08-13  05:37:49.943,0,0
2017-08-13  05:38:19.911,145,28
2017-08-13  05:38:49.910,0,0
2017-08-13  05:39:19.911,0,0
2017-08-13  05:39:49.911,0,0
2017-08-13  05:40:19.911,0,0
2017-08-13  05:40:49.911,0,0
2017-08-13  05:41:19.911,0,0
2017-08-13  05:41:49.912,0,0
2017-08-13  05:42:19.912,0,0
2017-08-13  05:42:49.913,0,0
2017-08-13  05:43:19.912,135,18
2017-08-13  05:43:49.913,0,0
2017-08-13  05:44:19.947,0,0
2017-08-13  05:44:49.913,0,0
2017-08-13  05:45:19.913,0,0
2017-08-13  05:45:49.913,0,0
2017-08-13  05:46:19.945,0,0
2017-08-13  05:46:49.948,0,0
2017-08-13  05:47:19.914,0,0
2017-08-13  05:47:49.915,0,0
2017-08-13  05:48:19.914,256,34
2017-08-13  05:48:49.952,0,0
2017-08-13  05:49:19.915,0,0
2017-08-13  05:49:49.915,0,0
2017-08-13  05:50:19.915,0,0
2017-08-13  05:50:49.916,0,0
2017-08-13  05:51:19.916,0,0
2017-08-13  05:51:49.916,0,0
2017-08-13  05:52:19.916,0,0
2017-08-13  05:52:49.917,0,0
2017-08-13  05:53:19.917,80,13
2017-08-13  05:53:49.917,0,0
2017-08-13  05:54:19.917,0,0
2017-08-13  05:54:49.917,0,0
2017-08-13  05:55:19.917,0,0
2017-08-13  05:55:49.918,0,0
2017-08-13  05:56:19.918,0,0
2017-08-13  05:56:49.917,0,0
2017-08-13  05:57:19.919,0,0
2017-08-13  05:57:49.918,0,0
2017-08-13  05:58:19.919,82,17
2017-08-13  05:58:49.954,0,0
2017-08-13  05:59:19.918,0,0
2017-08-13  05:59:49.956,0,0
2017-08-13  06:00:19.920,0,0
2017-08-13  06:00:49.919,0,0
2017-08-13  06:01:19.920,0,0
2017-08-13  06:01:49.920,0,0
2017-08-13  06:02:19.920,0,0
2017-08-13  06:02:49.920,0,0
2017-08-13  06:03:19.920,84,18
2017-08-13  06:03:49.920,0,0
2017-08-13  06:04:19.921,0,0
2017-08-13  06:04:49.921,0,0
2017-08-13  06:05:19.921,0,0
2017-08-13  06:05:49.922,0,0
2017-08-13  06:06:19.922,0,0
2017-08-13  06:06:49.922,0,0
2017-08-13  06:07:19.922,0,0
2017-08-13  06:07:49.922,0,0
2017-08-13  06:08:19.923,49,4
2017-08-13  06:08:49.922,0,0
2017-08-13  06:09:19.923,0,0
2017-08-13  06:09:49.924,0,0
2017-08-13  06:10:19.924,0,0
2017-08-13  06:10:49.924,0,0
2017-08-13  06:11:19.924,0,0
2017-08-13  06:11:49.924,0,0
2017-08-13  06:12:19.925,0,0
2017-08-13  06:12:49.924,0,0
2017-08-13  06:13:19.925,63,12
2017-08-13  06:13:49.925,0,0
2017-08-13  06:14:19.959,0,0
2017-08-13  06:14:49.925,0,0
2017-08-13  06:15:19.960,0,0
2017-08-13  06:15:49.926,0,0
2017-08-13  06:16:19.961,0,0
2017-08-13  06:16:49.926,0,0
2017-08-13  06:17:19.950,0,0
2017-08-13  06:17:49.926,0,0
2017-08-13  06:18:19.927,94,21
2017-08-13  06:18:49.927,0,0
2017-08-13  06:19:19.927,0,0
2017-08-13  06:19:49.962,0,0
2017-08-13  06:20:19.928,0,0
2017-08-13  06:20:49.928,0,0
2017-08-13  06:21:19.927,0,0
2017-08-13  06:21:49.928,0,0
2017-08-13  06:22:19.928,0,0
2017-08-13  06:22:49.965,0,0
2017-08-13  06:23:19.929,161,33
2017-08-13  06:23:49.966,0,0
2017-08-13  06:24:19.963,0,0
2017-08-13  06:24:49.965,0,0
2017-08-13  06:25:19.930,0,0
2017-08-13  06:25:49.930,0,0
2017-08-13  06:26:19.930,0,0
2017-08-13  06:26:49.930,0,0
2017-08-13  06:27:19.930,0,0
2017-08-13  06:27:49.930,0,0
2017-08-13  06:28:19.964,110,22
2017-08-13  06:28:49.931,0,0
2017-08-13  06:29:19.931,0,0
2017-08-13  06:29:49.931,0,0
2017-08-13  06:30:19.931,0,0
2017-08-13  06:30:49.931,0,0
2017-08-13  06:31:19.966,0,0
2017-08-13  06:31:49.932,0,0
2017-08-13  06:32:19.932,0,0
2017-08-13  06:32:49.932,0,0
2017-08-13  06:33:19.932,82,17
2017-08-13  06:33:49.933,0,0
2017-08-13  06:34:19.933,0,0
2017-08-13  06:34:49.933,0,0
2017-08-13  06:35:19.968,0,0
2017-08-13  06:35:49.933,0,0
2017-08-13  06:36:19.934,0,0
2017-08-13  06:36:49.934,0,0
2017-08-13  06:37:19.934,0,0
2017-08-13  06:37:49.934,0,0
2017-08-13  06:38:19.968,48,11
2017-08-13  06:38:49.970,0,0
2017-08-13  06:39:19.935,0,0
2017-08-13  06:39:49.935,0,0
2017-08-13  06:40:19.935,0,0
2017-08-13  06:40:49.936,0,0
2017-08-13  06:41:19.936,0,0
2017-08-13  06:41:49.936,0,0
2017-08-13  06:42:19.936,0,0
2017-08-13  06:42:49.936,0,0
2017-08-13  06:43:19.937,19,3
2017-08-13  06:43:49.937,0,0
2017-08-13  06:44:19.972,0,0
2017-08-13  06:44:49.937,0,0
2017-08-13  06:45:19.937,0,0
2017-08-13  06:45:49.937,0,0
2017-08-13  06:46:19.938,0,0
2017-08-13  06:46:49.938,0,0
2017-08-13  06:47:19.938,0,0
2017-08-13  06:47:49.974,0,0
2017-08-13  06:48:19.939,42,8
2017-08-13  06:48:49.938,0,0
2017-08-13  06:49:19.973,0,0
2017-08-13  06:49:49.938,0,0
2017-08-13  06:50:19.940,0,0
2017-08-13  06:50:49.940,0,0
2017-08-13  06:51:19.940,0,0
2017-08-13  06:51:49.964,0,0
2017-08-13  06:52:19.940,0,0
2017-08-13  06:52:49.941,0,0
2017-08-13  06:53:19.974,36,8
2017-08-13  06:53:49.940,0,0
2017-08-13  06:54:19.941,0,0
2017-08-13  06:54:49.941,0,0
2017-08-13  06:55:19.942,0,0
2017-08-13  06:55:49.942,0,0
2017-08-13  06:56:19.976,0,0
2017-08-13  06:56:49.941,0,0
2017-08-13  06:57:19.943,0,0
2017-08-13  06:57:49.981,0,0
2017-08-13  06:58:19.975,43,5
2017-08-13  06:58:49.943,0,0
2017-08-13  06:59:19.943,0,0
2017-08-13  06:59:49.979,0,0
2017-08-13  07:00:19.980,0,0
2017-08-13  07:00:49.979,0,0
2017-08-13  07:01:19.978,0,0
2017-08-13  07:01:49.945,0,0
2017-08-13  07:02:19.945,0,0
2017-08-13  07:02:49.945,0,0
2017-08-13  07:03:19.945,68,18
2017-08-13  07:03:49.945,0,0
2017-08-13  07:04:19.946,0,0
2017-08-13  07:04:49.981,0,0
2017-08-13  07:05:19.949,0,0
2017-08-13  07:05:49.981,0,0
2017-08-13  07:06:19.946,0,0
2017-08-13  07:06:49.946,0,0
2017-08-13  07:07:19.949,0,0
2017-08-13  07:07:49.947,0,0
2017-08-13  07:08:19.981,73,13
2017-08-13  07:08:49.947,0,0
2017-08-13  07:09:19.950,0,0
2017-08-13  07:09:49.948,0,0
2017-08-13  07:10:19.948,0,0
2017-08-13  07:10:49.948,0,0
2017-08-13  07:11:19.982,0,0
2017-08-13  07:11:49.984,0,0
2017-08-13  07:12:19.984,0,0
2017-08-13  07:12:49.949,0,0
2017-08-13  07:13:19.950,96,17
2017-08-13  07:13:49.985,0,0
2017-08-13  07:14:19.986,0,0
2017-08-13  07:14:49.949,0,0
2017-08-13  07:15:19.951,0,0
2017-08-13  07:15:49.950,0,0
2017-08-13  07:16:19.986,0,0
2017-08-13  07:16:49.950,0,0
2017-08-13  07:17:19.984,0,0
2017-08-13  07:17:49.951,0,0
2017-08-13  07:18:19.986,141,18
2017-08-13  07:18:49.951,0,0
2017-08-13  07:19:19.986,0,0
2017-08-13  07:19:49.952,0,0
2017-08-13  07:20:19.953,0,0
2017-08-13  07:20:49.952,0,0
2017-08-13  07:21:19.952,0,0
2017-08-13  07:21:49.952,0,0
2017-08-13  07:22:19.953,0,0
2017-08-13  07:22:49.990,0,0
2017-08-13  07:23:19.986,109,18
2017-08-13  07:23:49.953,0,0
2017-08-13  07:24:19.954,0,0
2017-08-13  07:24:49.954,0,0
2017-08-13  07:25:19.954,0,0
2017-08-13  07:25:49.955,0,0
2017-08-13  07:26:19.956,0,0
2017-08-13  07:26:49.955,0,0
2017-08-13  07:27:19.955,0,0
2017-08-13  07:27:49.956,0,0
2017-08-13  07:28:19.956,45,6
2017-08-13  07:28:49.956,0,0
2017-08-13  07:29:19.955,0,0
2017-08-13  07:29:49.956,0,0
2017-08-13  07:30:19.957,0,0
2017-08-13  07:30:49.957,0,0
2017-08-13  07:31:19.956,0,0
2017-08-13  07:31:49.957,0,0
2017-08-13  07:32:19.958,0,0
2017-08-13  07:32:49.958,0,0
2017-08-13  07:33:19.992,78,22
2017-08-13  07:33:49.958,0,0
2017-08-13  07:34:19.958,0,0
2017-08-13  07:34:49.994,0,0
2017-08-13  07:35:19.958,0,0
2017-08-13  07:35:49.958,0,0
2017-08-13  07:36:19.993,0,0
2017-08-13  07:36:49.959,0,0
2017-08-13  07:37:19.993,0,0
2017-08-13  07:37:49.959,0,0
2017-08-13  07:38:19.996,42,7
2017-08-13  07:38:49.996,0,0
2017-08-13  07:39:19.960,0,0
2017-08-13  07:39:49.961,0,0
2017-08-13  07:40:19.961,0,0
2017-08-13  07:40:49.960,0,0
2017-08-13  07:41:19.960,0,0
2017-08-13  07:41:49.961,0,0
2017-08-13  07:42:19.961,0,0
2017-08-13  07:42:49.961,0,0
2017-08-13  07:43:19.961,46,3
2017-08-13  07:43:49.962,0,0
2017-08-13  07:44:19.962,0,0
2017-08-13  07:44:49.962,0,0
2017-08-13  07:45:19.996,0,0
2017-08-13  07:45:49.962,0,0
2017-08-13  07:46:19.962,0,0
2017-08-13  07:46:49.963,0,0
2017-08-13  07:47:19.962,0,0
2017-08-13  07:47:49.963,0,0
2017-08-13  07:48:19.963,64,11
2017-08-13  07:48:49.963,0,0
2017-08-13  07:49:19.964,0,0
2017-08-13  07:49:49.963,0,0
2017-08-13  07:50:19.966,0,0
2017-08-13  07:50:49.964,0,0
2017-08-13  07:51:19.965,0,0
2017-08-13  07:51:49.965,0,0
2017-08-13  07:52:19.988,0,0
2017-08-13  07:52:49.965,0,0
2017-08-13  07:53:19.965,82,22
2017-08-13  07:53:49.966,0,0
2017-08-13  07:54:19.966,0,0
2017-08-13  07:54:50.002,0,0
2017-08-13  07:55:20.001,0,0
2017-08-13  07:55:49.967,0,0
2017-08-13  07:56:19.967,0,0
2017-08-13  07:56:49.967,0,0
2017-08-13  07:57:20.000,0,0
2017-08-13  07:57:50.004,0,0
2017-08-13  07:58:20.003,148,31
2017-08-13  07:58:49.968,0,0
2017-08-13  07:59:19.968,0,0
2017-08-13  07:59:49.968,0,0
2017-08-13  08:00:19.968,0,0
2017-08-13  08:00:50.005,0,0
2017-08-13  08:01:19.969,0,0
2017-08-13  08:01:49.969,0,0
2017-08-13  08:02:19.969,0,0
2017-08-13  08:02:49.970,0,0
2017-08-13  08:03:20.002,116,14
2017-08-13  08:03:49.970,0,0
2017-08-13  08:04:19.970,0,0
2017-08-13  08:04:49.970,0,0
2017-08-13  08:05:19.971,0,0
2017-08-13  08:05:49.971,0,0
2017-08-13  08:06:19.971,0,0
2017-08-13  08:06:49.971,0,0
2017-08-13  08:07:19.971,0,0
2017-08-13  08:07:49.972,0,0
2017-08-13  08:08:19.971,227,37
2017-08-13  08:08:49.972,0,0
2017-08-13  08:09:19.972,0,0
2017-08-13  08:09:49.973,0,0
2017-08-13  08:10:19.972,0,0
2017-08-13  08:10:49.973,0,0
2017-08-13  08:11:19.973,0,0
2017-08-13  08:11:49.974,0,0
2017-08-13  08:12:19.974,0,0
2017-08-13  08:12:49.974,0,0
2017-08-13  08:13:19.974,75,10
