Timestamp,SNS  Alerts
2017-08-12  10:11:52,2
2017-08-12  10:12:52,2
2017-08-12  10:13:52,2
2017-08-12  10:14:52,2
2017-08-12  10:15:53,1
2017-08-12  10:16:53,1
2017-08-12  10:17:53,3
2017-08-12  10:18:54,4
2017-08-12  10:19:54,3
2017-08-12  10:20:54,4
2017-08-12  10:21:54,3
2017-08-12  10:22:55,3
2017-08-12  10:23:55,3
2017-08-12  10:24:55,3
2017-08-12  10:25:56,3
2017-08-12  10:26:56,4
2017-08-12  10:27:56,3
2017-08-12  10:28:56,2
2017-08-12  10:29:57,2
2017-08-12  10:30:57,2
2017-08-12  10:31:57,3
2017-08-12  10:32:58,3
2017-08-12  10:33:58,5
2017-08-12  10:34:58,3
2017-08-12  10:35:59,5
2017-08-12  10:36:59,4
2017-08-12  10:37:59,2
2017-08-12  10:38:59,2
2017-08-12  10:40:00,2
2017-08-12  10:41:00,1
2017-08-12  10:42:00,1
2017-08-12  10:43:01,1
2017-08-12  10:44:01,3
2017-08-12  10:45:01,2
2017-08-12  10:46:01,2
2017-08-12  10:47:02,1
2017-08-12  10:48:02,2
2017-08-12  10:49:02,2
2017-08-12  10:50:02,1
2017-08-12  10:51:03,2
2017-08-12  10:52:03,1
2017-08-12  10:53:03,0
2017-08-12  10:54:03,2
2017-08-12  10:55:04,3
2017-08-12  10:56:04,2
2017-08-12  10:57:04,0
2017-08-12  10:58:05,2
2017-08-12  10:59:05,2
2017-08-12  11:00:05,3
2017-08-12  11:01:05,3
2017-08-12  11:02:06,1
2017-08-12  11:03:06,2
2017-08-12  11:04:06,2
2017-08-12  11:05:06,2
2017-08-12  11:06:07,1
2017-08-12  11:07:07,3
2017-08-12  11:08:07,2
2017-08-12  11:09:08,1
2017-08-12  11:10:08,0
2017-08-12  11:11:08,1
2017-08-12  11:12:08,1
2017-08-12  11:13:09,0
2017-08-12  11:14:09,1
2017-08-12  11:15:09,1
2017-08-12  11:16:09,0
2017-08-12  11:17:10,0
2017-08-12  11:18:10,1
2017-08-12  11:19:10,1
2017-08-12  11:20:11,2
2017-08-12  11:21:11,3
2017-08-12  11:22:11,1
2017-08-12  11:23:11,3
2017-08-12  11:24:12,1
2017-08-12  11:25:12,0
2017-08-12  11:26:12,0
2017-08-12  11:27:13,0
2017-08-12  11:28:13,0
2017-08-12  11:29:13,0
2017-08-12  11:30:13,2
2017-08-12  11:31:14,1
2017-08-12  11:32:14,1
2017-08-12  11:33:14,0
2017-08-12  11:34:14,1
2017-08-12  11:35:15,3
2017-08-12  11:36:15,1
2017-08-12  11:37:15,1
2017-08-12  11:38:15,2
2017-08-12  11:39:16,1
2017-08-12  11:40:16,2
2017-08-12  11:41:16,2
2017-08-12  11:42:16,3
2017-08-12  11:43:17,0
2017-08-12  11:44:17,2
2017-08-12  11:45:17,2
2017-08-12  11:46:18,2
2017-08-12  11:47:18,2
2017-08-12  11:48:18,2
2017-08-12  11:49:18,2
2017-08-12  11:50:19,3
2017-08-12  11:51:19,1
2017-08-12  11:52:19,1
2017-08-12  11:53:19,1
2017-08-12  11:54:20,1
2017-08-12  11:55:20,2
2017-08-12  11:56:20,1
2017-08-12  11:57:21,2
2017-08-12  11:58:21,1
2017-08-12  11:59:21,1
2017-08-12  12:00:21,1
2017-08-12  12:01:22,1
2017-08-12  12:02:22,2
2017-08-12  12:03:22,1
2017-08-12  12:04:22,2
2017-08-12  12:05:23,2
2017-08-12  12:06:23,3
2017-08-12  12:07:23,3
2017-08-12  12:08:24,3
2017-08-12  12:09:24,2
2017-08-12  12:10:24,3
2017-08-12  12:11:24,2
2017-08-12  12:12:25,1
2017-08-12  12:13:25,2
2017-08-12  12:14:25,1
2017-08-12  12:15:26,2
2017-08-12  12:16:26,2
2017-08-12  12:17:26,2
2017-08-12  12:18:26,2
2017-08-12  12:19:27,1
2017-08-12  12:20:27,2
2017-08-12  12:21:27,5
2017-08-12  12:22:27,2
2017-08-12  12:23:28,3
2017-08-12  12:24:28,3
2017-08-12  12:25:28,3
2017-08-12  12:26:28,3
2017-08-12  12:27:29,3
2017-08-12  12:28:29,4
2017-08-12  12:29:29,3
2017-08-12  12:30:29,2
2017-08-12  12:31:30,2
2017-08-12  12:32:30,2
2017-08-12  12:33:30,5
2017-08-12  12:34:30,1
2017-08-12  12:35:31,2
2017-08-12  12:36:31,2
2017-08-12  12:37:31,3
2017-08-12  12:38:32,2
2017-08-12  12:39:32,1
2017-08-12  12:40:32,1
2017-08-12  12:41:32,1
2017-08-12  12:42:33,0
2017-08-12  12:43:33,1
2017-08-12  12:44:33,0
2017-08-12  12:45:34,0
2017-08-12  12:46:34,0
2017-08-12  12:47:34,0
2017-08-12  12:48:34,0
2017-08-12  12:49:35,2
2017-08-12  12:50:35,0
2017-08-12  12:51:35,1
2017-08-12  12:52:35,2
2017-08-12  12:53:36,2
2017-08-12  12:54:36,0
2017-08-12  12:55:36,1
2017-08-12  12:56:36,2
2017-08-12  12:57:37,4
2017-08-12  12:58:37,3
2017-08-12  12:59:37,1
2017-08-12  13:00:38,2
2017-08-12  13:01:38,1
2017-08-12  13:02:38,2
2017-08-12  13:03:38,3
2017-08-12  13:04:39,2
2017-08-12  13:05:39,1
2017-08-12  13:06:39,3
2017-08-12  13:07:40,2
2017-08-12  13:08:40,2
2017-08-12  13:09:40,1
2017-08-12  13:10:40,2
2017-08-12  13:11:41,1
2017-08-12  13:12:41,3
2017-08-12  13:13:41,5
2017-08-12  13:14:41,5
2017-08-12  13:15:42,5
2017-08-12  13:16:42,6
2017-08-12  13:17:42,2
2017-08-12  13:18:43,4
2017-08-12  13:19:43,2
2017-08-12  13:20:43,4
2017-08-12  13:21:43,3
2017-08-12  13:22:44,2
2017-08-12  13:23:44,4
2017-08-12  13:24:44,2
2017-08-12  13:25:44,2
2017-08-12  13:26:45,4
2017-08-12  13:27:45,2
2017-08-12  13:28:45,3
2017-08-12  13:29:46,2
2017-08-12  13:30:46,2
2017-08-12  13:31:46,1
2017-08-12  13:32:46,2
2017-08-12  13:33:47,1
2017-08-12  13:34:47,1
2017-08-12  13:35:47,1
2017-08-12  13:36:48,4
2017-08-12  13:37:48,3
2017-08-12  13:38:48,2
2017-08-12  13:39:48,1
2017-08-12  13:40:49,0
2017-08-12  13:41:49,0
2017-08-12  13:42:49,2
2017-08-12  13:43:49,2
2017-08-12  13:44:50,2
2017-08-12  13:45:50,0
2017-08-12  13:46:50,1
2017-08-12  13:47:51,1
2017-08-12  13:48:51,1
2017-08-12  13:49:51,2
2017-08-12  13:50:51,1
2017-08-12  13:51:52,1
2017-08-12  13:52:52,3
2017-08-12  13:53:52,1
2017-08-12  13:54:52,3
2017-08-12  13:55:53,4
2017-08-12  13:56:53,3
2017-08-12  13:57:53,2
2017-08-12  13:58:54,3
2017-08-12  13:59:54,2
2017-08-12  14:00:54,1
2017-08-12  14:01:54,2
2017-08-12  14:02:55,0
2017-08-12  14:03:55,2
2017-08-12  14:04:55,2
2017-08-12  14:05:55,1
2017-08-12  14:06:56,0
2017-08-12  14:07:56,0
2017-08-12  14:08:56,0
2017-08-12  14:09:57,1
2017-08-12  14:10:57,2
2017-08-12  14:11:57,0
2017-08-12  14:12:57,0
2017-08-12  14:13:58,3
2017-08-12  14:14:58,3
2017-08-12  14:15:58,3
2017-08-12  14:16:59,1
2017-08-12  14:17:59,2
2017-08-12  14:18:59,3
2017-08-12  14:19:59,1
2017-08-12  14:21:00,3
2017-08-12  14:22:00,3
2017-08-12  14:23:00,3
2017-08-12  14:24:01,2
2017-08-12  14:25:01,0
2017-08-12  14:26:01,0
2017-08-12  14:27:01,1
2017-08-12  14:28:02,2
2017-08-12  14:29:02,0
2017-08-12  14:30:02,1
2017-08-12  14:31:03,1
2017-08-12  14:32:03,1
2017-08-12  14:33:03,1
2017-08-12  14:34:03,0
2017-08-12  14:35:04,2
2017-08-12  14:36:04,1
2017-08-12  14:37:04,3
2017-08-12  14:38:04,0
2017-08-12  14:39:05,0
2017-08-12  14:40:05,2
2017-08-12  14:41:05,1
2017-08-12  14:42:06,0
2017-08-12  14:43:06,0
2017-08-12  14:44:06,1
2017-08-12  14:45:06,2
2017-08-12  14:46:07,0
2017-08-12  14:47:07,0
2017-08-12  14:48:07,2
2017-08-12  14:49:07,2
2017-08-12  14:50:08,2
2017-08-12  14:51:08,1
2017-08-12  14:52:08,0
2017-08-12  14:53:09,0
2017-08-12  14:54:09,0
2017-08-12  14:55:09,0
2017-08-12  14:56:09,1
2017-08-12  14:57:10,1
2017-08-12  14:58:10,2
2017-08-12  14:59:10,1
2017-08-12  15:00:11,4
2017-08-12  15:01:11,1
2017-08-12  15:02:11,2
2017-08-12  15:03:11,1
2017-08-12  15:04:12,3
2017-08-12  15:05:12,2
2017-08-12  15:06:12,2
2017-08-12  15:07:12,3
2017-08-12  15:08:13,2
2017-08-12  15:09:13,2
2017-08-12  15:10:13,0
2017-08-12  15:11:14,1
2017-08-12  15:12:14,0
2017-08-12  15:13:14,2
2017-08-12  15:14:14,2
2017-08-12  15:15:15,1
2017-08-12  15:16:15,1
2017-08-12  15:17:15,0
2017-08-12  15:18:15,0
2017-08-12  15:19:16,1
2017-08-12  15:20:16,0
2017-08-12  15:21:16,1
2017-08-12  15:22:16,2
2017-08-12  15:23:17,3
2017-08-12  15:24:17,1
2017-08-12  15:25:17,0
2017-08-12  15:26:18,1
2017-08-12  15:27:18,1
2017-08-12  15:28:18,0
2017-08-12  15:29:18,1
2017-08-12  15:30:19,1
2017-08-12  15:31:19,1
2017-08-12  15:32:19,0
2017-08-12  15:33:20,0
2017-08-12  15:34:20,1
2017-08-12  15:35:20,1
2017-08-12  15:36:20,1
2017-08-12  15:37:21,1
2017-08-12  15:38:21,0
2017-08-12  15:39:21,0
2017-08-12  15:40:21,0
2017-08-12  15:41:22,0
2017-08-12  15:42:22,1
2017-08-12  15:43:22,1
2017-08-12  15:44:23,2
2017-08-12  15:45:23,1
2017-08-12  15:46:23,2
2017-08-12  15:47:24,2
2017-08-12  15:48:24,4
2017-08-12  15:49:24,1
2017-08-12  15:50:24,3
2017-08-12  15:51:25,1
2017-08-12  15:52:25,2
2017-08-12  15:53:25,2
2017-08-12  15:54:26,0
2017-08-12  15:55:26,1
2017-08-12  15:56:26,4
2017-08-12  15:57:26,3
2017-08-12  15:58:27,0
2017-08-12  15:59:27,1
2017-08-12  16:00:27,1
2017-08-12  16:01:28,0
2017-08-12  16:02:28,1
2017-08-12  16:03:28,0
2017-08-12  16:04:29,0
2017-08-12  16:05:29,1
2017-08-12  16:06:29,0
2017-08-12  16:07:29,1
2017-08-12  16:08:30,5
2017-08-12  16:09:30,1
2017-08-12  16:10:30,2
2017-08-12  16:11:31,1
2017-08-12  16:12:31,3
2017-08-12  16:13:31,3
2017-08-12  16:14:31,1
2017-08-12  16:15:32,1
2017-08-12  16:16:32,2
2017-08-12  16:17:32,4
2017-08-12  16:18:33,3
2017-08-12  16:19:33,2
2017-08-12  16:20:33,1
2017-08-12  16:21:33,1
2017-08-12  16:22:34,0
2017-08-12  16:23:34,0
2017-08-12  16:24:34,1
2017-08-12  16:25:34,3
2017-08-12  16:26:35,3
2017-08-12  16:27:35,2
2017-08-12  16:28:35,2
2017-08-12  16:29:36,1
2017-08-12  16:30:36,1
2017-08-12  16:31:36,1
2017-08-12  16:32:36,1
2017-08-12  16:33:37,0
2017-08-12  16:34:37,1
2017-08-12  16:35:37,2
2017-08-12  16:36:38,2
2017-08-12  16:37:38,2
2017-08-12  16:38:38,1
2017-08-12  16:39:38,1
2017-08-12  16:40:39,1
2017-08-12  16:41:39,2
2017-08-12  16:42:39,2
2017-08-12  16:43:40,2
2017-08-12  16:44:40,2
2017-08-12  16:45:40,2
2017-08-12  16:46:40,6
2017-08-12  16:47:41,2
2017-08-12  16:48:41,2
2017-08-12  16:49:41,2
2017-08-12  16:50:41,3
2017-08-12  16:51:42,3
2017-08-12  16:52:42,5
2017-08-12  16:53:42,5
2017-08-12  16:54:43,8
2017-08-12  16:55:43,5
2017-08-12  16:56:43,1
2017-08-12  16:57:43,1
2017-08-12  16:58:44,2
2017-08-12  16:59:44,1
2017-08-12  17:00:44,2
2017-08-12  17:01:44,1
2017-08-12  17:02:45,1
2017-08-12  17:03:45,2
2017-08-12  17:04:45,3
2017-08-12  17:05:46,2
2017-08-12  17:06:46,0
2017-08-12  17:07:46,1
2017-08-12  17:08:46,2
2017-08-12  17:09:47,3
2017-08-12  17:10:47,6
2017-08-12  17:11:47,2
2017-08-12  17:12:47,3
2017-08-12  17:13:48,0
2017-08-12  17:14:48,2
2017-08-12  17:15:48,1
2017-08-12  17:16:48,0
2017-08-12  17:17:49,1
2017-08-12  17:18:49,0
2017-08-12  17:19:49,0
2017-08-12  17:20:50,1
2017-08-12  17:21:50,2
2017-08-12  17:22:50,1
2017-08-12  17:23:50,0
2017-08-12  17:24:51,1
2017-08-12  17:25:51,0
2017-08-12  17:26:51,0
2017-08-12  17:27:51,0
2017-08-12  17:28:52,0
2017-08-12  17:29:52,0
2017-08-12  17:30:52,0
2017-08-12  17:31:53,0
2017-08-12  17:32:53,5
2017-08-12  17:33:53,2
2017-08-12  17:34:53,1
2017-08-12  17:35:54,0
2017-08-12  17:36:54,0
2017-08-12  17:37:54,1
2017-08-12  17:38:54,1
2017-08-12  17:39:55,0
2017-08-12  17:40:55,2
2017-08-12  17:41:55,1
2017-08-12  17:42:56,3
2017-08-12  17:43:56,0
2017-08-12  17:44:56,1
2017-08-12  17:45:56,1
2017-08-12  17:46:57,1
2017-08-12  17:47:57,1
2017-08-12  17:48:57,1
2017-08-12  17:49:58,3
2017-08-12  17:50:58,2
2017-08-12  17:51:58,0
2017-08-12  17:52:58,1
2017-08-12  17:53:59,1
2017-08-12  17:54:59,0
2017-08-12  17:55:59,2
2017-08-12  17:56:59,3
2017-08-12  17:58:00,5
2017-08-12  17:59:00,2
2017-08-12  18:00:00,1
2017-08-12  18:01:01,1
2017-08-12  18:02:01,2
2017-08-12  18:03:01,1
2017-08-12  18:04:01,1
2017-08-12  18:05:02,0
2017-08-12  18:06:02,2
2017-08-12  18:07:02,2
2017-08-12  18:08:02,2
2017-08-12  18:09:03,3
2017-08-12  18:10:03,1
2017-08-12  18:11:03,1
2017-08-12  18:12:04,1
2017-08-12  18:13:04,1
2017-08-12  18:14:04,1
2017-08-12  18:15:04,1
2017-08-12  18:16:05,1
2017-08-12  18:17:05,0
2017-08-12  18:18:05,3
2017-08-12  18:19:05,1
2017-08-12  18:20:06,1
2017-08-12  18:21:06,1
2017-08-12  18:22:06,0
2017-08-12  18:23:07,0
2017-08-12  18:24:07,2
2017-08-12  18:25:07,1
2017-08-12  18:26:07,2
2017-08-12  18:27:08,1
2017-08-12  18:28:08,3
2017-08-12  18:29:08,3
2017-08-12  18:30:09,3
2017-08-12  18:31:09,0
2017-08-12  18:32:09,1
2017-08-12  18:33:09,1
2017-08-12  18:34:10,1
2017-08-12  18:35:10,2
2017-08-12  18:36:10,1
2017-08-12  18:37:10,1
2017-08-12  18:38:11,2
2017-08-12  18:39:11,0
2017-08-12  18:40:11,0
2017-08-12  18:41:11,1
2017-08-12  18:42:12,1
2017-08-12  18:43:12,1
2017-08-12  18:44:12,3
2017-08-12  18:45:13,4
2017-08-12  18:46:13,0
2017-08-12  18:47:13,1
2017-08-12  18:48:13,2
2017-08-12  18:49:14,2
2017-08-12  18:50:14,0
2017-08-12  18:51:14,2
2017-08-12  18:52:14,2
2017-08-12  18:53:15,3
2017-08-12  18:54:15,3
2017-08-12  18:55:15,2
2017-08-12  18:56:15,3
2017-08-12  18:57:16,1
2017-08-12  18:58:16,1
2017-08-12  18:59:16,1
2017-08-12  19:00:17,1
2017-08-12  19:01:17,1
2017-08-12  19:02:17,0
2017-08-12  19:03:17,0
2017-08-12  19:04:18,1
2017-08-12  19:05:18,2
2017-08-12  19:06:18,1
2017-08-12  19:07:18,0
2017-08-12  19:08:19,1
2017-08-12  19:09:19,1
2017-08-12  19:10:19,0
2017-08-12  19:11:20,1
2017-08-12  19:12:20,1
2017-08-12  19:13:20,0
2017-08-12  19:14:20,0
2017-08-12  19:15:21,0
2017-08-12  19:16:21,3
2017-08-12  19:17:21,2
2017-08-12  19:18:21,1
2017-08-12  19:19:22,0
2017-08-12  19:20:22,0
2017-08-12  19:21:22,0
2017-08-12  19:22:23,1
2017-08-12  19:23:23,2
2017-08-12  19:24:23,0
2017-08-12  19:25:23,0
2017-08-12  19:26:24,0
2017-08-12  19:27:24,1
2017-08-12  19:28:24,0
2017-08-12  19:29:24,1
2017-08-12  19:30:25,3
2017-08-12  19:31:25,4
2017-08-12  19:32:25,4
2017-08-12  19:33:26,0
2017-08-12  19:34:26,1
2017-08-12  19:35:26,1
2017-08-12  19:36:26,0
2017-08-12  19:37:27,0
2017-08-12  19:38:27,1
2017-08-12  19:39:27,1
2017-08-12  19:40:28,2
2017-08-12  19:41:28,1
2017-08-12  19:42:28,1
2017-08-12  19:43:28,0
2017-08-12  19:44:29,0
2017-08-12  19:45:29,0
2017-08-12  19:46:29,0
2017-08-12  19:47:29,0
2017-08-12  19:48:30,0
2017-08-12  19:49:30,2
2017-08-12  19:50:30,1
2017-08-12  19:51:30,0
2017-08-12  19:52:31,2
2017-08-12  19:53:31,0
2017-08-12  19:54:31,0
2017-08-12  19:55:32,2
2017-08-12  19:56:32,1
2017-08-12  19:57:32,3
2017-08-12  19:58:32,0
2017-08-12  19:59:33,1
2017-08-12  20:00:33,2
2017-08-12  20:01:33,5
2017-08-12  20:02:33,3
2017-08-12  20:03:34,3
2017-08-12  20:04:34,0
2017-08-12  20:05:34,0
2017-08-12  20:06:34,2
2017-08-12  20:07:35,2
2017-08-12  20:08:35,0
2017-08-12  20:09:35,0
2017-08-12  20:10:36,1
2017-08-12  20:11:36,3
2017-08-12  20:12:36,2
2017-08-12  20:13:36,0
2017-08-12  20:14:37,2
2017-08-12  20:15:37,2
2017-08-12  20:16:37,4
2017-08-12  20:17:37,2
2017-08-12  20:18:38,2
2017-08-12  20:19:38,2
2017-08-12  20:20:38,1
2017-08-12  20:21:39,0
2017-08-12  20:22:39,1
2017-08-12  20:23:39,3
2017-08-12  20:24:39,2
2017-08-12  20:25:40,3
2017-08-12  20:26:40,1
2017-08-12  20:27:40,2
2017-08-12  20:28:40,1
2017-08-12  20:29:41,1
2017-08-12  20:30:41,1
2017-08-12  20:31:41,1
2017-08-12  20:32:42,1
2017-08-12  20:33:42,1
2017-08-12  20:34:42,2
2017-08-12  20:35:42,3
2017-08-12  20:36:43,3
2017-08-12  20:37:43,3
2017-08-12  20:38:43,1
2017-08-12  20:39:43,1
2017-08-12  20:40:44,2
2017-08-12  20:41:44,1
2017-08-12  20:42:44,2
2017-08-12  20:43:45,2
2017-08-12  20:44:45,3
2017-08-12  20:45:45,3
2017-08-12  20:46:45,5
2017-08-12  20:47:46,5
2017-08-12  20:48:46,3
2017-08-12  20:49:46,3
2017-08-12  20:50:46,2
2017-08-12  20:51:47,2
2017-08-12  20:52:47,3
2017-08-12  20:53:47,4
2017-08-12  20:54:48,1
2017-08-12  20:55:48,1
2017-08-12  20:56:48,1
2017-08-12  20:57:48,2
2017-08-12  20:58:49,1
2017-08-12  20:59:49,3
2017-08-12  21:00:49,3
2017-08-12  21:01:50,5
2017-08-12  21:02:50,3
2017-08-12  21:03:50,1
2017-08-12  21:04:50,4
2017-08-12  21:05:51,2
2017-08-12  21:06:51,0
2017-08-12  21:07:51,0
2017-08-12  21:08:51,1
2017-08-12  21:09:52,3
2017-08-12  21:10:52,1
2017-08-12  21:11:52,0
2017-08-12  21:12:53,1
2017-08-12  21:13:53,1
2017-08-12  21:14:53,1
2017-08-12  21:15:54,1
2017-08-12  21:16:54,1
2017-08-12  21:17:54,1
2017-08-12  21:18:55,3
2017-08-12  21:19:55,4
2017-08-12  21:20:55,3
2017-08-12  21:21:55,4
2017-08-12  21:22:56,4
2017-08-12  21:23:56,3
2017-08-12  21:24:56,2
2017-08-12  21:25:56,2
2017-08-12  21:26:57,3
2017-08-12  21:27:57,3
2017-08-12  21:28:57,2
2017-08-12  21:29:58,3
2017-08-12  21:30:58,4
2017-08-12  21:31:58,7
2017-08-12  21:32:58,4
2017-08-12  21:33:59,4
2017-08-12  21:34:59,4
2017-08-12  21:35:59,3
2017-08-12  21:37:00,6
2017-08-12  21:38:00,5
2017-08-12  21:39:00,3
2017-08-12  21:40:00,2
2017-08-12  21:41:01,2
2017-08-12  21:42:01,1
2017-08-12  21:43:01,2
2017-08-12  21:44:02,2
2017-08-12  21:45:02,2
2017-08-12  21:46:02,5
2017-08-12  21:47:02,5
2017-08-12  21:48:03,3
2017-08-12  21:49:03,1
2017-08-12  21:50:03,3
2017-08-12  21:51:03,2
2017-08-12  21:52:04,0
2017-08-12  21:53:04,0
2017-08-12  21:54:04,0
2017-08-12  21:55:04,4
2017-08-12  21:56:05,2
2017-08-12  21:57:05,2
2017-08-12  21:58:05,0
2017-08-12  21:59:06,0
2017-08-12  22:00:06,0
2017-08-12  22:01:06,0
2017-08-12  22:02:06,0
2017-08-12  22:03:07,0
2017-08-12  22:04:07,0
2017-08-12  22:05:07,0
2017-08-12  22:06:07,2
2017-08-12  22:07:08,1
2017-08-12  22:08:08,0
2017-08-12  22:09:08,1
2017-08-12  22:10:09,1
2017-08-12  22:11:09,2
2017-08-12  22:12:09,0
2017-08-12  22:13:10,2
2017-08-12  22:14:10,2
2017-08-12  22:15:10,1
2017-08-12  22:16:10,1
2017-08-12  22:17:11,3
2017-08-12  22:18:11,5
2017-08-12  22:19:11,1
2017-08-12  22:20:12,1
2017-08-12  22:21:12,0
2017-08-12  22:22:12,0
2017-08-12  22:23:12,1
2017-08-12  22:24:13,1
2017-08-12  22:25:13,1
2017-08-12  22:26:13,0
2017-08-12  22:27:14,0
2017-08-12  22:28:14,0
2017-08-12  22:29:14,1
2017-08-12  22:30:14,2
2017-08-12  22:31:15,1
2017-08-12  22:32:15,2
2017-08-12  22:33:15,6
2017-08-12  22:34:15,0
2017-08-12  22:35:16,0
2017-08-12  22:36:16,3
2017-08-12  22:37:16,0
2017-08-12  22:38:17,0
2017-08-12  22:39:17,0
2017-08-12  22:40:17,1
2017-08-12  22:41:17,1
2017-08-12  22:42:18,4
2017-08-12  22:43:18,1
2017-08-12  22:44:18,1
2017-08-12  22:45:19,1
2017-08-12  22:46:19,1
2017-08-12  22:47:19,1
2017-08-12  22:48:19,1
2017-08-12  22:49:20,1
2017-08-12  22:50:20,1
2017-08-12  22:51:20,2
2017-08-12  22:52:20,2
2017-08-12  22:53:21,4
2017-08-12  22:54:21,1
2017-08-12  22:55:21,1
2017-08-12  22:56:21,2
2017-08-12  22:57:22,2
2017-08-12  22:58:22,1
2017-08-12  22:59:22,3
2017-08-12  23:00:23,4
2017-08-12  23:01:23,1
2017-08-12  23:02:23,1
2017-08-12  23:03:23,2
2017-08-12  23:04:24,3
2017-08-12  23:05:24,2
2017-08-12  23:06:24,2
2017-08-12  23:07:24,2
2017-08-12  23:08:25,1
2017-08-12  23:09:25,2
2017-08-12  23:10:25,4
2017-08-12  23:11:26,2
2017-08-12  23:12:26,1
2017-08-12  23:13:26,1
2017-08-12  23:14:26,1
2017-08-12  23:15:27,1
2017-08-12  23:16:27,4
2017-08-12  23:17:27,1
2017-08-12  23:18:28,2
2017-08-12  23:19:28,8
2017-08-12  23:20:28,5
2017-08-12  23:21:28,1
2017-08-12  23:22:29,2
2017-08-12  23:23:29,3
2017-08-12  23:24:29,0
2017-08-12  23:25:29,0
2017-08-12  23:26:30,1
2017-08-12  23:27:30,2
2017-08-12  23:28:30,4
2017-08-12  23:29:30,2
2017-08-12  23:30:31,2
2017-08-12  23:31:31,2
2017-08-12  23:32:31,2
2017-08-12  23:33:31,2
2017-08-12  23:34:32,2
2017-08-12  23:35:32,2
2017-08-12  23:36:32,2
2017-08-12  23:37:33,3
2017-08-12  23:38:33,3
2017-08-12  23:39:33,3
2017-08-12  23:40:34,3
2017-08-12  23:41:34,2
2017-08-12  23:42:34,2
2017-08-12  23:43:34,5
2017-08-12  23:44:35,3
2017-08-12  23:45:35,3
2017-08-12  23:46:35,4
2017-08-12  23:47:35,3
2017-08-12  23:48:36,2
2017-08-12  23:49:36,4
2017-08-12  23:50:36,6
2017-08-12  23:51:36,4
2017-08-12  23:52:37,2
2017-08-12  23:53:37,1
2017-08-12  23:54:37,1
2017-08-12  23:55:38,1
2017-08-12  23:56:38,5
2017-08-12  23:57:38,2
2017-08-12  23:58:38,1
2017-08-12  23:59:39,1
2017-08-13  0:00:39,1
2017-08-13  0:01:39,2
2017-08-13  0:02:39,2
2017-08-13  0:03:40,3
2017-08-13  0:04:40,3
2017-08-13  0:05:40,5
2017-08-13  0:06:40,5
2017-08-13  0:07:41,3
2017-08-13  0:08:41,2
2017-08-13  0:09:41,1
2017-08-13  0:10:41,2
2017-08-13  0:11:42,0
2017-08-13  0:12:42,1
2017-08-13  0:13:42,1
2017-08-13  0:14:43,4
2017-08-13  0:15:43,1
2017-08-13  0:16:43,1
2017-08-13  0:17:43,0
2017-08-13  0:18:44,0
2017-08-13  0:19:44,0
2017-08-13  0:20:44,0
2017-08-13  0:21:45,0
2017-08-13  0:22:45,0
2017-08-13  0:23:45,1
2017-08-13  0:24:45,1
2017-08-13  0:25:46,1
2017-08-13  0:26:46,1
2017-08-13  0:27:46,0
2017-08-13  0:28:47,1
2017-08-13  0:29:47,1
2017-08-13  0:30:47,1
2017-08-13  0:31:48,0
2017-08-13  0:32:48,3
2017-08-13  0:33:48,3
2017-08-13  0:34:48,1
2017-08-13  0:35:49,2
2017-08-13  0:36:49,3
2017-08-13  0:37:49,4
2017-08-13  0:38:49,1
2017-08-13  0:39:50,0
2017-08-13  0:40:50,0
2017-08-13  0:41:50,0
2017-08-13  0:42:50,2
2017-08-13  0:43:51,2
2017-08-13  0:44:51,3
2017-08-13  0:45:51,1
2017-08-13  0:46:51,0
2017-08-13  0:47:52,1
2017-08-13  0:48:52,1
2017-08-13  0:49:52,2
2017-08-13  0:50:53,2
2017-08-13  0:51:53,4
2017-08-13  0:52:53,3
2017-08-13  0:53:53,1
2017-08-13  0:54:54,1
2017-08-13  0:55:54,4
2017-08-13  0:56:54,1
2017-08-13  0:57:55,0
2017-08-13  0:58:55,1
2017-08-13  0:59:55,1
2017-08-13  1:00:55,4
2017-08-13  1:01:56,0
2017-08-13  1:02:56,1
2017-08-13  1:03:56,1
2017-08-13  1:04:57,0
2017-08-13  1:05:57,0
2017-08-13  1:06:57,0
2017-08-13  1:07:57,0
2017-08-13  1:08:58,0
2017-08-13  1:09:58,1
2017-08-13  1:10:58,2
2017-08-13  1:11:58,1
2017-08-13  1:12:59,1
2017-08-13  1:13:59,1
2017-08-13  1:14:59,1
2017-08-13  1:16:00,3
2017-08-13  1:17:00,2
2017-08-13  1:18:00,2
2017-08-13  1:19:00,3
2017-08-13  1:20:01,1
2017-08-13  1:21:01,1
2017-08-13  1:22:01,2
2017-08-13  1:23:01,4
2017-08-13  1:24:02,3
2017-08-13  1:25:02,3
2017-08-13  1:26:02,1
2017-08-13  1:27:03,1
2017-08-13  1:28:03,2
2017-08-13  1:29:03,3
2017-08-13  1:30:03,5
2017-08-13  1:31:04,2
2017-08-13  1:32:04,1
2017-08-13  1:33:04,1
2017-08-13  1:34:04,2
2017-08-13  1:35:05,2
2017-08-13  1:36:05,2
2017-08-13  1:37:05,3
2017-08-13  1:38:06,3
2017-08-13  1:39:06,5
2017-08-13  1:40:06,1
2017-08-13  1:41:06,2
2017-08-13  1:42:07,4
2017-08-13  1:43:07,3
2017-08-13  1:44:07,1
2017-08-13  1:45:07,1
2017-08-13  1:46:08,3
2017-08-13  1:47:08,4
